stabbr,GeoID10_trt,TotalPop,NHwht,NHblk,NHasi,NHother,Hisp,pctNHwht,pctNHblk,pctNHasi,pctNHoth,pctHisp,TotFem,TotMale,pctFem,pctMale,Age00_04,Age05_17,Age18_21,Age22_29,Age30_39,Age40_49,Age50_64,Age65p,pctAge0004,pctAge65p,MedHHinc,TotEduc,Educ_ltHS,Educ_HS,Educ_Coll,pct_ltHS,pct_HS,pct_Coll,TotPovLev,TotBelow,TotAbove,pctBelow,pctAbove,TotHU,TotOcc,TotVac,pctOccup,pctVacant,Own,Rent,pctOwn,pctRent,TotHHpub,PubAsst,NPubAsst,pctPubAsst,pctNPubAst,TotFamily,SinglFemHH,FemHHwc,pctFemHH,pctFemHHwc,sumlevel,stfips,county,tract,GeoID10_cnty
TX,48201322200,1688,224,15,6,9,1434,13.27,0.89,0.36,0.53,84.95,821,867,48.64,51.36,171,398,118,221,235,226,197,122,10.13,7.23,35846,1144,522,389,233,45.63,34.00,20.37,1570,497,1073,31.66,68.34,568,484,84,85.21,14.79,252,232,52.07,47.93,538,0,538,0.00,100.00,373,85,48,22.79,12.87,140,48,201,322200,
TX,48201322600,5329,1863,68,27,53,3318,34.96,1.28,0.51,0.99,62.26,2726,2603,51.15,48.85,438,1210,312,639,780,708,817,425,8.22,7.98,60750,3298,701,1192,1405,21.26,36.14,42.60,5316,516,4800,9.71,90.29,1801,1722,79,95.61,4.39,1180,542,68.52,31.48,1729,83,1646,4.80,95.20,1295,244,127,18.84,9.81,140,48,201,322600,
TX,48201322700,7400,1881,110,15,57,5337,25.42,1.49,0.20,0.77,72.12,3778,3622,51.05,48.95,679,1812,456,848,1045,919,1104,537,9.18,7.26,39606,3987,1384,1545,1058,34.71,38.75,26.54,6981,773,6208,11.07,88.93,2315,2143,172,92.57,7.43,1459,684,68.08,31.92,2103,36,2067,1.71,98.29,1759,370,209,21.03,11.88,140,48,201,322700,
TX,48201322800,6414,1124,27,8,35,5220,17.52,0.42,0.12,0.55,81.38,3120,3294,48.64,51.36,565,1635,405,651,938,857,884,479,8.81,7.47,41549,3538,1727,1066,745,48.81,30.13,21.06,6502,926,5576,14.24,85.76,1842,1709,133,92.78,7.22,1235,474,72.26,27.74,1697,11,1686,0.65,99.35,1460,265,137,18.15,9.38,140,48,201,322800,
TX,48201322900,4186,554,47,13,29,3543,13.23,1.12,0.31,0.69,84.64,2058,2128,49.16,50.84,447,1030,276,569,585,549,509,221,10.68,5.28,47330,2375,1129,782,464,47.54,32.93,19.54,4054,622,3432,15.34,84.66,1276,1156,120,90.60,9.40,644,512,55.71,44.29,1159,0,1159,0.00,100.00,940,191,124,20.32,13.19,140,48,201,322900,
TX,48201323000,6318,717,113,20,48,5420,11.35,1.79,0.32,0.76,85.79,3180,3138,50.33,49.67,840,1504,416,943,994,690,603,328,13.30,5.19,24182,3257,1712,1033,512,52.56,31.72,15.72,6033,2361,3672,39.13,60.87,2275,2011,264,88.40,11.60,315,1696,15.66,84.34,1945,22,1923,1.13,98.87,1403,387,276,27.58,19.67,140,48,201,323000,
TX,48201323100,3333,415,144,12,28,2734,12.45,4.32,0.36,0.84,82.03,1634,1699,49.02,50.98,437,737,217,490,493,386,374,199,13.11,5.97,27008,1621,882,488,251,54.41,30.10,15.48,3024,953,2071,31.51,68.49,1262,1014,248,80.35,19.65,266,748,26.23,73.77,1032,42,990,4.07,95.93,754,222,140,29.44,18.57,140,48,201,323100,
TX,48201323200,5612,1356,109,27,53,4067,24.16,1.94,0.48,0.94,72.47,2813,2799,50.12,49.88,509,1362,351,617,794,710,740,529,9.07,9.43,42303,2658,1106,637,915,41.61,23.97,34.42,4602,1321,3281,28.70,71.30,1764,1651,113,93.59,6.41,1173,478,71.05,28.95,1498,28,1470,1.87,98.13,1313,249,140,18.96,10.66,140,48,201,323200,
TX,48201323300,3510,699,100,28,43,2640,19.91,2.85,0.80,1.23,75.21,1766,1744,50.31,49.69,385,733,231,548,522,413,416,262,10.97,7.46,33864,1980,1015,533,432,51.26,26.92,21.82,3313,1043,2270,31.48,68.52,1233,1113,120,90.27,9.73,329,784,29.56,70.44,1108,44,1064,3.97,96.03,780,228,146,29.23,18.72,140,48,201,323300,
TX,48201323400,7431,1541,72,18,57,5743,20.74,0.97,0.24,0.77,77.28,3688,3743,49.63,50.37,729,1843,472,875,1159,897,933,523,9.81,7.04,35912,3961,1500,1325,1136,37.87,33.45,28.68,7544,1889,5655,25.04,74.96,2276,2136,140,93.85,6.15,1231,905,57.63,42.37,2118,18,2100,0.85,99.15,1701,391,241,22.99,14.17,140,48,201,323400,
TX,48201323500,5377,968,206,33,41,4129,18.00,3.83,0.61,0.76,76.79,2642,2735,49.14,50.86,601,1367,386,757,851,610,565,240,11.18,4.46,26335,2672,1250,880,542,46.78,32.93,20.28,4925,1857,3068,37.71,62.29,2076,1705,371,82.13,17.87,421,1284,24.69,75.31,1497,54,1443,3.61,96.39,1292,430,319,33.28,24.69,140,48,201,323500,
TX,48201323600,8378,3724,254,238,95,4067,44.45,3.03,2.84,1.13,48.54,4414,3964,52.69,47.31,620,1529,465,1007,1118,1146,1545,948,7.40,11.32,48792,5062,856,1480,2726,16.91,29.24,53.85,7789,1007,6782,12.93,87.07,3437,3236,201,94.15,5.85,1916,1320,59.21,40.79,2952,74,2878,2.51,97.49,2107,468,256,22.21,12.15,140,48,201,323600,
TX,48201323701,4158,2395,156,147,75,1385,57.60,3.75,3.54,1.80,33.31,2252,1906,54.16,45.84,269,449,269,694,459,417,725,876,6.47,21.07,41307,2488,405,860,1223,16.28,34.57,49.16,3922,723,3199,18.43,81.57,2044,1857,187,90.85,9.15,465,1392,25.04,74.96,1642,23,1619,1.40,98.60,954,209,114,21.91,11.95,140,48,201,323701,
TX,48201323702,3219,1643,68,82,56,1370,51.04,2.11,2.55,1.74,42.56,1645,1574,51.10,48.90,252,571,241,429,423,412,601,290,7.83,9.01,62381,2003,204,622,1177,10.18,31.05,58.76,3261,286,2975,8.77,91.23,1306,1232,74,94.33,5.67,570,662,46.27,53.73,1202,0,1202,0.00,100.00,853,164,103,19.23,12.08,140,48,201,323702,
TX,48201323801,3896,1418,31,14,35,2398,36.40,0.80,0.36,0.90,61.55,2048,1848,52.57,47.43,266,855,227,396,539,512,600,501,6.83,12.86,43538,2248,647,761,840,28.78,33.85,37.37,3978,714,3264,17.95,82.05,1267,1210,57,95.50,4.50,980,230,80.99,19.01,1146,11,1135,0.96,99.04,952,181,76,19.01,7.98,140,48,201,323801,
TX,48201323802,4844,1580,81,12,29,3142,32.62,1.67,0.25,0.60,64.86,2467,2377,50.93,49.07,432,1050,285,580,614,608,685,590,8.92,12.18,35444,2755,939,802,1014,34.08,29.11,36.81,4992,786,4206,15.75,84.25,1693,1596,97,94.27,5.73,1053,543,65.98,34.02,1616,62,1554,3.84,96.16,1187,243,131,20.47,11.04,140,48,201,323802,
TX,48201323900,3875,1393,123,12,50,2297,35.95,3.17,0.31,1.29,59.28,1975,1900,50.97,49.03,412,708,271,493,462,449,576,504,10.63,13.01,23993,2066,698,807,561,33.79,39.06,27.15,3453,1309,2144,37.91,62.09,1670,1525,145,91.32,8.68,380,1145,24.92,75.08,1310,53,1257,4.05,95.95,852,230,139,27.00,16.31,140,48,201,323900,
TX,48201324000,5561,2774,61,418,55,2253,49.88,1.10,7.52,0.99,40.51,2854,2707,51.32,48.68,308,1084,329,550,753,895,1027,615,5.54,11.06,73417,3650,632,1057,1961,17.32,28.96,53.73,5677,388,5289,6.83,93.17,2027,1947,80,96.05,3.95,1540,407,79.10,20.90,1948,19,1929,0.98,99.02,1473,231,108,15.68,7.33,140,48,201,324000,
TX,48201324100,5540,677,62,43,34,4724,12.22,1.12,0.78,0.61,85.27,2712,2828,48.95,51.05,533,1305,376,605,807,759,839,316,9.62,5.70,35870,3199,1965,919,315,61.43,28.73,9.85,5770,1266,4504,21.94,78.06,1836,1588,248,86.49,13.51,833,755,52.46,47.54,1600,40,1560,2.50,97.50,1205,258,151,21.41,12.53,140,48,201,324100,
TX,48201324200,1647,58,24,7,8,1550,3.52,1.46,0.43,0.49,94.11,798,849,48.45,51.55,149,397,107,195,227,181,255,136,9.05,8.26,32961,947,465,239,243,49.10,25.24,25.66,1748,633,1115,36.21,63.79,471,437,34,92.78,7.22,269,168,61.56,38.44,469,38,431,8.10,91.90,353,86,35,24.36,9.92,140,48,201,324200,
TX,48201330100,8313,88,3347,81,53,4744,1.06,40.26,0.97,0.64,57.07,4292,4021,51.63,48.37,749,1956,527,979,1167,1052,1306,577,9.01,6.94,33153,5272,2105,1514,1653,39.93,28.72,31.35,8904,2226,6678,25.00,75.00,2332,2228,104,95.54,4.46,1733,495,77.78,22.22,2339,52,2287,2.22,97.78,1866,569,267,30.49,14.31,140,48,201,330100,
TX,48201330200,4243,145,1824,31,38,2205,3.42,42.99,0.73,0.90,51.97,2214,2029,52.18,47.82,386,919,262,523,586,536,618,413,9.10,9.73,34462,2053,651,584,818,31.71,28.45,39.84,3102,608,2494,19.60,80.40,1370,1280,90,93.43,6.57,811,469,63.36,36.64,1138,27,1111,2.37,97.63,991,308,135,31.08,13.62,140,48,201,330200,
TX,48201330301,7169,224,1617,252,65,5011,3.12,22.56,3.52,0.91,69.90,3685,3484,51.40,48.60,621,2037,436,697,1379,1083,730,186,8.66,2.59,54270,3945,1605,789,1551,40.68,20.00,39.32,7390,848,6542,11.47,88.53,1844,1798,46,97.51,2.49,1649,149,91.71,8.29,1870,27,1843,1.44,98.56,1569,354,223,22.56,14.21,140,48,201,330301,
TX,48201330302,5527,220,2087,29,54,3137,3.98,37.76,0.52,0.98,56.76,2830,2697,51.20,48.80,451,1246,386,555,729,692,896,572,8.16,10.35,43258,3575,1403,960,1212,39.24,26.85,33.90,5945,1765,4180,29.69,70.31,1785,1566,219,87.73,12.27,1215,351,77.59,22.41,1662,60,1602,3.61,96.39,1296,349,145,26.93,11.19,140,48,201,330302,
TX,48201330303,4061,227,1789,30,26,1989,5.59,44.05,0.74,0.64,48.98,2031,2030,50.01,49.99,366,880,230,605,614,526,605,235,9.01,5.79,41745,2181,618,599,964,28.34,27.46,44.20,3306,429,2877,12.98,87.02,1531,1377,154,89.94,10.06,602,775,43.72,56.28,1223,46,1177,3.76,96.24,965,299,173,30.98,17.93,140,48,201,330303,
TX,48201330400,4663,169,1931,24,40,2499,3.62,41.41,0.51,0.86,53.59,2445,2218,52.43,47.57,422,1017,309,551,650,568,772,374,9.05,8.02,32440,2842,963,970,909,33.88,34.13,31.98,4583,971,3612,21.19,78.81,1502,1421,81,94.61,5.39,826,595,58.13,41.87,1485,0,1485,0.00,100.00,1091,371,190,34.01,17.42,140,48,201,330400,
TX,48201330500,4121,144,1574,5,38,2360,3.49,38.19,0.12,0.92,57.27,2078,2043,50.42,49.58,352,962,283,442,565,483,641,393,8.54,9.54,49063,2482,838,864,780,33.76,34.81,31.43,4229,1272,2957,30.08,69.92,1204,1132,72,94.02,5.98,823,309,72.70,27.30,1072,20,1052,1.87,98.13,942,257,103,27.28,10.93,140,48,201,330500,
TX,48201330600,6424,231,3569,81,52,2491,3.60,55.56,1.26,0.81,38.78,3381,3043,52.63,47.37,511,1385,383,698,888,782,1124,653,7.95,10.17,45250,4116,1360,1164,1592,33.04,28.28,38.68,6867,1022,5845,14.88,85.12,2065,1933,132,93.61,6.39,1427,506,73.82,26.18,1990,23,1967,1.16,98.84,1546,532,233,34.41,15.07,140,48,201,330600,
TX,48201330700,7796,243,2342,76,56,5079,3.12,30.04,0.97,0.72,65.15,3935,3861,50.47,49.53,848,1872,529,1074,1194,902,978,399,10.88,5.12,36728,4160,1957,1099,1104,47.04,26.42,26.54,7787,2143,5644,27.52,72.48,2207,2080,127,94.25,5.75,1378,702,66.25,33.75,2054,29,2025,1.41,98.59,1739,494,266,28.41,15.30,140,48,201,330700,
TX,48201330800,8571,772,5107,272,129,2291,9.01,59.58,3.17,1.51,26.73,4514,4057,52.67,47.33,823,1760,382,1304,1767,1026,1164,345,9.60,4.03,56118,4149,940,933,2276,22.66,22.49,54.86,7368,858,6510,11.64,88.36,3176,2976,200,93.70,6.30,2414,562,81.12,18.88,2428,11,2417,0.45,99.55,2157,633,380,29.35,17.62,140,48,201,330800,
TX,48201330900,7886,676,3753,309,105,3043,8.57,47.59,3.92,1.33,38.59,4150,3736,52.62,47.38,769,1672,409,1243,1570,945,946,332,9.75,4.21,50313,4029,811,1127,2091,20.13,27.97,51.90,6552,682,5870,10.41,89.59,2961,2731,230,92.23,7.77,1711,1020,62.65,37.35,2450,45,2405,1.84,98.16,1837,592,351,32.23,19.11,140,48,201,330900,
TX,48201331100,3843,53,3302,6,21,461,1.38,85.92,0.16,0.55,12.00,2071,1772,53.89,46.11,326,789,214,457,459,469,701,428,8.48,11.14,21589,1957,538,782,637,27.49,39.96,32.55,3294,1171,2123,35.55,64.45,1661,1400,261,84.29,15.71,716,684,51.14,48.86,1251,87,1164,6.95,93.05,950,516,244,54.32,25.68,140,48,201,331100,
TX,48201331200,3473,51,3166,3,31,222,1.47,91.16,0.09,0.89,6.39,1928,1545,55.51,44.49,282,724,201,332,425,353,671,485,8.12,13.96,24848,1938,458,875,605,23.63,45.15,31.22,2973,958,2015,32.22,67.78,1663,1425,238,85.69,14.31,518,907,36.35,63.65,1096,67,1029,6.11,93.89,830,509,258,61.33,31.08,140,48,201,331200,
TX,48201331300,4647,15,4289,4,21,318,0.32,92.30,0.09,0.45,6.84,2511,2136,54.03,45.97,283,781,243,437,438,600,921,944,6.09,20.31,31798,3234,752,1028,1454,23.25,31.79,44.96,5000,1021,3979,20.42,79.58,1913,1729,184,90.38,9.62,1208,521,69.87,30.13,1729,102,1627,5.90,94.10,1179,590,178,50.04,15.10,140,48,201,331300,
TX,48201331400,2520,11,2371,26,24,88,0.44,94.09,1.03,0.95,3.49,1552,968,61.59,38.41,358,648,173,318,255,197,291,280,14.21,11.11,12966,1682,306,1122,254,18.19,66.71,15.10,3077,1692,1385,54.99,45.01,1098,1011,87,92.08,7.92,37,974,3.66,96.34,1158,71,1087,6.13,93.87,603,485,347,80.43,57.55,140,48,201,331400,
TX,48201331500,7145,222,5999,64,80,780,3.11,83.96,0.90,1.12,10.92,3874,3271,54.22,45.78,508,1207,318,734,873,924,1218,1363,7.11,19.08,33655,4800,1194,1288,2318,24.88,26.83,48.29,7260,1695,5565,23.35,76.65,2820,2636,184,93.48,6.52,2137,499,81.07,18.93,2539,102,2437,4.02,95.98,1821,716,234,39.32,12.85,140,48,201,331500,
TX,48201331601,6458,46,5879,18,37,478,0.71,91.03,0.28,0.57,7.40,3537,2921,54.77,45.23,407,1294,406,601,809,797,1372,772,6.30,11.95,38571,3937,785,1760,1392,19.94,44.70,35.36,5868,1290,4578,21.98,78.02,2538,2265,273,89.24,10.76,1557,708,68.74,31.26,2194,88,2106,4.01,95.99,1665,764,331,45.89,19.88,140,48,201,331601,
TX,48201331602,2340,66,1898,5,33,338,2.82,81.11,0.21,1.41,14.44,1291,1049,55.17,44.83,229,584,148,276,298,311,366,128,9.79,5.47,16710,1360,492,629,239,36.18,46.25,17.57,2392,1307,1085,54.64,45.36,1611,802,809,49.78,50.22,208,594,25.94,74.06,853,39,814,4.57,95.43,549,289,177,52.64,32.24,140,48,201,331602,
TX,48201331700,3971,34,3497,3,33,404,0.86,88.06,0.08,0.83,10.17,2166,1805,54.55,45.45,375,797,234,384,401,434,642,704,9.44,17.73,21920,2463,681,902,880,27.65,36.62,35.73,4037,1672,2365,41.42,58.58,1492,1368,124,91.69,8.31,848,520,61.99,38.01,1406,6,1400,0.43,99.57,1004,540,250,53.78,24.90,140,48,201,331700,
TX,48201331800,3682,44,3152,6,41,439,1.20,85.61,0.16,1.11,11.92,1963,1719,53.31,46.69,347,760,219,391,402,488,626,449,9.42,12.19,28457,2384,583,1014,787,24.45,42.53,33.01,3564,1178,2386,33.05,66.95,1429,1233,196,86.28,13.72,639,594,51.82,48.18,1268,13,1255,1.03,98.97,880,444,206,50.45,23.41,140,48,201,331800,
TX,48201331900,3364,29,3031,6,25,273,0.86,90.10,0.18,0.74,8.12,1776,1588,52.79,47.21,209,628,201,286,374,423,613,630,6.21,18.73,33977,2325,713,917,695,30.67,39.44,29.89,3269,518,2751,15.85,84.15,1319,1174,145,89.01,10.99,771,403,65.67,34.33,1111,41,1070,3.69,96.31,825,418,150,50.67,18.18,140,48,201,331900,
TX,48201332000,5593,47,4376,75,47,1048,0.84,78.24,1.34,0.84,18.74,3055,2538,54.62,45.38,598,1266,358,587,558,680,773,773,10.69,13.82,25346,3266,1062,1210,994,32.52,37.05,30.43,5821,2337,3484,40.15,59.85,2058,1790,268,86.98,13.02,882,908,49.27,50.73,1845,182,1663,9.86,90.14,1328,764,412,57.53,31.02,140,48,201,332000,
TX,48201332100,3037,39,1510,4,13,1471,1.28,49.72,0.13,0.43,48.44,1534,1503,50.51,49.49,257,686,219,345,364,394,448,324,8.46,10.67,31442,1845,943,382,520,51.11,20.70,28.18,3349,1398,1951,41.74,58.26,991,881,110,88.90,11.10,605,276,68.67,31.33,906,72,834,7.95,92.05,672,240,81,35.71,12.05,140,48,201,332100,
TX,48201332200,4985,52,2903,11,32,1987,1.04,58.23,0.22,0.64,39.86,2518,2467,50.51,49.49,388,1062,322,497,630,648,828,610,7.78,12.24,32635,3298,1513,1032,753,45.88,31.29,22.83,5567,1247,4320,22.40,77.60,1623,1470,153,90.57,9.43,1024,446,69.66,30.34,1457,60,1397,4.12,95.88,1128,430,145,38.12,12.85,140,48,201,332200,
TX,48201332300,2918,34,2177,6,30,671,1.17,74.61,0.21,1.03,23.00,1537,1381,52.67,47.33,176,554,178,278,318,381,571,462,6.03,15.83,28807,1855,597,726,532,32.18,39.14,28.68,2968,711,2257,23.96,76.04,1062,964,98,90.77,9.23,690,274,71.58,28.42,959,48,911,5.01,94.99,723,307,81,42.46,11.20,140,48,201,332300,
TX,48201332400,4271,61,3603,8,42,557,1.43,84.36,0.19,0.98,13.04,2274,1997,53.24,46.76,220,693,256,387,459,574,834,848,5.15,19.85,38736,3281,656,1350,1275,19.99,41.15,38.86,4429,1060,3369,23.93,76.07,1524,1423,101,93.37,6.63,1110,313,78.00,22.00,1473,40,1433,2.72,97.28,1040,467,106,44.90,10.19,140,48,201,332400,
TX,48201332500,3257,181,1566,7,19,1484,5.56,48.08,0.21,0.58,45.56,1676,1581,51.46,48.54,217,669,186,308,369,429,642,437,6.66,13.42,47562,2112,565,764,783,26.75,36.17,37.07,3153,729,2424,23.12,76.88,1081,1016,65,93.99,6.01,834,182,82.09,17.91,1082,25,1057,2.31,97.69,778,239,72,30.72,9.25,140,48,201,332500,
TX,48201332600,6605,263,2129,39,44,4130,3.98,32.23,0.59,0.67,62.53,3287,3318,49.77,50.23,561,1438,422,754,832,783,1080,735,8.49,11.13,40207,4068,1825,1087,1156,44.86,26.72,28.42,6050,1262,4788,20.86,79.14,2098,2008,90,95.71,4.29,1217,791,60.61,39.39,2027,66,1961,3.26,96.74,1466,387,177,26.40,12.07,140,48,201,332600,
TX,48201332700,2728,163,79,13,7,2466,5.98,2.90,0.48,0.26,90.40,1336,1392,48.97,51.03,258,591,193,325,367,338,417,239,9.46,8.76,38302,1815,1111,440,264,61.21,24.24,14.55,3061,526,2535,17.18,82.82,824,763,61,92.60,7.40,488,275,63.96,36.04,880,11,869,1.25,98.75,623,108,51,17.34,8.19,140,48,201,332700,
TX,48201332800,4617,194,440,13,15,3955,4.20,9.53,0.28,0.32,85.66,2211,2406,47.89,52.11,528,1025,328,698,656,568,523,291,11.44,6.30,30040,2548,1668,574,306,65.46,22.53,12.01,5186,1809,3377,34.88,65.12,1496,1274,222,85.16,14.84,464,810,36.42,63.58,1395,34,1361,2.44,97.56,956,249,174,26.05,18.20,140,48,201,332800,
TX,48201332900,5049,344,173,30,28,4474,6.81,3.43,0.59,0.55,88.61,2509,2540,49.69,50.31,502,1136,327,632,742,602,713,395,9.94,7.82,39107,3290,1856,925,509,56.41,28.12,15.47,5272,1515,3757,28.74,71.26,1502,1319,183,87.82,12.18,656,663,49.73,50.27,1463,15,1448,1.03,98.97,1042,210,119,20.15,11.42,140,48,201,332900,
TX,48201333000,3315,322,81,47,8,2857,9.71,2.44,1.42,0.24,86.18,1636,1679,49.35,50.65,255,736,230,391,453,460,533,257,7.69,7.75,53750,2426,1033,837,556,42.58,34.50,22.92,3883,128,3755,3.30,96.70,1063,943,120,88.71,11.29,707,236,74.97,25.03,979,0,979,0.00,100.00,736,116,68,15.76,9.24,140,48,201,333000,
TX,48201333100,3663,295,693,1015,30,1630,8.05,18.92,27.71,0.82,44.50,1817,1846,49.60,50.40,353,706,191,447,566,495,603,302,9.64,8.24,25779,2103,773,646,684,36.76,30.72,32.52,3390,1231,2159,36.31,63.69,1394,1238,156,88.81,11.19,632,606,51.05,48.95,1183,38,1145,3.21,96.79,889,225,105,25.31,11.81,140,48,201,333100,
TX,48201333201,4998,296,927,94,38,3643,5.92,18.55,1.88,0.76,72.89,2388,2610,47.78,52.22,502,1003,369,763,781,613,656,311,10.04,6.22,32850,2688,955,769,964,35.53,28.61,35.86,5014,1247,3767,24.87,75.13,1794,1605,189,89.46,10.54,532,1073,33.15,66.85,1643,41,1602,2.50,97.50,1162,319,204,27.45,17.56,140,48,201,333201,
TX,48201333202,5674,390,1707,64,40,3473,6.87,30.08,1.13,0.70,61.21,2848,2826,50.19,49.81,635,1049,412,957,875,662,763,321,11.19,5.66,28092,3075,1317,683,1075,42.83,22.21,34.96,5213,1225,3988,23.50,76.50,2564,2172,392,84.71,15.29,401,1771,18.46,81.54,2144,16,2128,0.75,99.25,1327,446,293,33.61,22.08,140,48,201,333202,
TX,48201333300,9372,634,2043,230,84,6381,6.76,21.80,2.45,0.90,68.09,4705,4667,50.20,49.80,1166,2169,677,1506,1560,1056,907,331,12.44,3.53,38083,4707,1852,1667,1188,39.35,35.42,25.24,9078,2434,6644,26.81,73.19,3349,2991,358,89.31,10.69,948,2043,31.70,68.30,2557,29,2528,1.13,98.87,2171,696,516,32.06,23.77,140,48,201,333300,
TX,48201333500,6433,401,1285,75,61,4611,6.23,19.98,1.17,0.95,71.68,3084,3349,47.94,52.06,707,1347,429,1010,988,707,859,386,10.99,6.00,30731,4059,1856,955,1248,45.73,23.53,30.75,6693,1945,4748,29.06,70.94,2429,2058,371,84.73,15.27,638,1420,31.00,69.00,2287,30,2257,1.31,98.69,1440,416,270,28.89,18.75,140,48,201,333500,
TX,48201333600,3156,876,299,35,44,1902,27.76,9.47,1.11,1.39,60.27,1531,1625,48.51,51.49,228,589,178,320,415,468,644,314,7.22,9.95,51705,1809,331,484,994,18.30,26.76,54.95,2704,180,2524,6.66,93.34,1188,1072,116,90.24,9.76,835,237,77.89,22.11,969,0,969,0.00,100.00,783,145,77,18.52,9.83,140,48,201,333600,
TX,48201333700,3156,387,222,123,22,2402,12.26,7.03,3.90,0.70,76.11,1549,1607,49.08,50.92,299,711,154,350,480,427,529,206,9.47,6.53,49917,2065,799,779,487,38.69,37.72,23.58,3696,963,2733,26.06,73.94,973,906,67,93.11,6.89,656,250,72.41,27.59,940,9,931,0.96,99.04,715,143,78,20.00,10.91,140,48,201,333700,
TX,48201333800,9228,835,1507,212,91,6583,9.05,16.33,2.30,0.99,71.34,4574,4654,49.57,50.43,854,2111,532,1144,1441,1177,1351,618,9.25,6.70,43891,5587,1709,1815,2063,30.59,32.49,36.93,9564,2785,6779,29.12,70.88,2907,2659,248,91.47,8.53,1776,883,66.79,33.21,2688,15,2673,0.56,99.44,2155,424,235,19.68,10.90,140,48,201,333800,
TX,48201333901,8311,660,1124,1386,93,5048,7.94,13.52,16.68,1.12,60.74,4243,4068,51.05,48.95,879,2117,428,994,1613,1126,869,285,10.58,3.43,71824,4008,769,1114,2125,19.19,27.79,53.02,6928,173,6755,2.50,97.50,2246,2184,62,97.24,2.76,2031,153,92.99,7.01,1904,21,1883,1.10,98.90,1959,311,203,15.88,10.36,140,48,201,333901,
TX,48201333902,8217,1294,1405,551,122,4845,15.75,17.10,6.71,1.48,58.96,4232,3985,51.50,48.50,773,1692,495,1391,1283,1077,1096,410,9.41,4.99,48828,4720,997,1510,2213,21.12,31.99,46.89,7578,636,6942,8.39,91.61,3054,2843,211,93.09,6.91,1391,1452,48.93,51.07,3039,30,3009,0.99,99.01,1965,545,360,27.74,18.32,140,48,201,333902,
TX,48201334001,3178,547,949,173,70,1439,17.21,29.86,5.44,2.20,45.28,1691,1487,53.21,46.79,320,704,184,510,484,360,391,225,10.07,7.08,39983,1644,583,350,711,35.46,21.29,43.25,3240,984,2256,30.37,69.63,1156,1081,75,93.51,6.49,319,762,29.51,70.49,979,54,925,5.52,94.48,795,323,199,40.63,25.03,140,48,201,334001,
TX,48201334002,2089,625,531,162,41,730,29.92,25.42,7.75,1.96,34.94,1033,1056,49.45,50.55,160,248,123,601,406,227,230,94,7.66,4.50,44896,1210,143,168,899,11.82,13.88,74.30,1880,277,1603,14.73,85.27,1171,1038,133,88.64,11.36,104,934,10.02,89.98,1005,0,1005,0.00,100.00,484,150,89,30.99,18.39,140,48,201,334002,
TX,48201334003,5976,1795,853,414,91,2823,30.04,14.27,6.93,1.52,47.24,3067,2909,51.32,48.68,471,1091,385,722,893,725,995,694,7.88,11.61,51962,4211,856,1471,1884,20.33,34.93,44.74,6404,587,5817,9.17,90.83,2360,2155,205,91.31,8.69,1283,872,59.54,40.46,2296,18,2278,0.78,99.22,1551,353,183,22.76,11.80,140,48,201,334003,
TX,48201334100,9914,886,5645,653,131,2599,8.94,56.94,6.59,1.32,26.22,5397,4517,54.44,45.56,864,1695,658,1969,1567,1109,1316,736,8.71,7.42,48694,5053,513,1357,3183,10.15,26.86,62.99,8586,1505,7081,17.53,82.47,4315,3897,418,90.31,9.69,1736,2161,44.55,55.45,3109,85,3024,2.73,97.27,2333,905,503,38.79,21.56,140,48,201,334100,
TX,48201340100,4618,1536,854,429,95,1704,33.26,18.49,9.29,2.06,36.90,2358,2260,51.06,48.94,476,811,258,928,828,577,597,143,10.31,3.10,39900,2418,269,541,1608,11.12,22.37,66.50,3917,721,3196,18.41,81.59,2106,1918,188,91.07,8.93,659,1259,34.36,65.64,1608,11,1597,0.68,99.32,1105,340,243,30.77,21.99,140,48,201,340100,
TX,48201340201,1653,901,42,459,62,189,54.51,2.54,27.77,3.75,11.43,847,806,51.24,48.76,111,355,46,102,222,325,313,179,6.72,10.83,112434,1183,110,86,987,9.30,7.27,83.43,1805,70,1735,3.88,96.12,864,615,249,71.18,28.82,508,107,82.60,17.40,597,0,597,0.00,100.00,429,42,20,9.79,4.66,140,48,201,340201,
TX,48201340202,4577,2620,139,1288,123,407,57.24,3.04,28.14,2.69,8.89,2267,2310,49.53,50.47,198,1275,187,209,380,1037,970,321,4.33,7.01,126739,3261,154,305,2802,4.72,9.35,85.92,5194,261,4933,5.03,94.97,1401,1381,20,98.57,1.43,1330,51,96.31,3.69,1454,0,1454,0.00,100.00,1254,65,41,5.18,3.27,140,48,201,340202,
TX,48201340203,4035,3035,85,572,79,264,75.22,2.11,14.18,1.96,6.54,2037,1998,50.48,49.52,144,844,160,206,337,764,1163,417,3.57,10.33,134300,2847,31,163,2653,1.09,5.73,93.19,4160,73,4087,1.75,98.25,1676,1584,92,94.51,5.49,1224,360,77.27,22.73,1604,0,1604,0.00,100.00,1184,83,56,7.01,4.73,140,48,201,340203,
