Hispanic,Black non-Hispanic,Other non-Hispanic,White non-Hispanic,Male,Female,18-44 years,45-64 years,Bachelor's degree or above,High school graduate or less,Some college,tract_x,tract_y,latitude,longitude,google_loc
0.12692703,0.147225077,0.031346351,0.505652621,0.474563207,0.525436793,0.495632066,0.18036999,0.825714286,0.174285714,0.825714286,412900,4129,29.6838195,-95.4501905,"29.6838195, -95.4501905 (4129)"
0.156936416,0.047687861,0.026300578,0.647687861,0.468208092,0.531791908,0.448554913,0.194797688,0.895833333,0.104166667,0.895833333,413000,4130,29.6974479,-95.4423158,"29.6974479, -95.4423158 (4130)"
0.091998704,0.022999676,0.03239391,0.773890509,0.493035309,0.506964691,0.358276644,0.231616456,0.951100244,0.048899756,0.951100244,413100,4131,29.6983955,-95.4327891,"29.6983955, -95.4327891 (4131)"
0.137090632,0.061309977,0.024371668,0.574257426,0.447448591,0.552551409,0.688880427,0.095201828,0.905607996,0.094392004,0.905607996,413201,4132.01,29.7004544,-95.4239257,"29.7004544, -95.4239257 (4132.01)"
0.157748436,0.065323141,0.027102154,0.551077137,0.438498958,0.561501042,0.637595552,0.138290479,0.935746606,0.064253394,0.935746606,413202,4132.02,29.7013198,-95.4201715,"29.7013198, -95.4201715 (4132.02)"
0.130636509,0.136581122,0.023923445,0.549514282,0.485863419,0.514136581,0.501667392,0.187617805,0.849654016,0.150345984,0.849654016,413300,4133,29.6878922,-95.4288268,"29.6878922, -95.4288268 (4133)"
0.408556499,0.339647289,0.017308948,0.128674069,0.519595036,0.480404964,0.585891574,0.141410843,0.493085106,0.506914894,0.493085106,420100,4201,29.6734152,-95.4357401,"29.6734152, -95.4357401 (4201)"
0.467608952,0.08598351,0.032979976,0.307027876,0.505300353,0.494699647,0.45857872,0.19434629,0.594473008,0.405526992,0.594473008,420200,4202,29.6681835,-95.4445542,"29.6681835, -95.4445542 (4202)"
0.131339783,0.167692759,0.023746702,0.631193198,0.471122838,0.528877162,0.462327763,0.21254764,0.873790166,0.126209834,0.873790166,420300,4203,29.6705847,-95.454883,"29.6705847, -95.454883 (4203)"
0.181844975,0.051576776,0.01797819,0.673445329,0.472443266,0.527556734,0.437076334,0.221632773,0.701354241,0.298645759,0.701354241,420400,4204,29.6576963,-95.4559833,"29.6576963, -95.4559833 (4204)"
0.731502103,0.160356347,0.005196733,0.032170255,0.513734224,0.486265776,0.512496907,0.099232863,0.135076253,0.864923747,0.135076253,420500,4205,29.6483998,-95.4696509,"29.6483998, -95.4696509 (4205)"
0.293458781,0.097670251,0.019713262,0.543010753,0.485663082,0.514336918,0.456541219,0.17921147,0.79558011,0.20441989,0.79558011,420600,4206,29.6611026,-95.47013,"29.6611026, -95.47013 (4206)"
0.087607518,0.025167251,0.017202931,0.785919083,0.48231921,0.51768079,0.316661357,0.256451099,0.92484527,0.07515473,0.92484527,420700,4207,29.6722815,-95.4691967,"29.6722815, -95.4691967 (4207)"
0.077229299,0.013933121,0.018312102,0.738057325,0.486863057,0.513136943,0.323248408,0.281050955,0.918711656,0.081288344,0.918711656,420800,4208,29.684459,-95.4692251,"29.684459, -95.4692251 (4208)"
0.081206869,0.018616594,0.019900498,0.739849141,0.488364628,0.511635372,0.319370887,0.284865993,0.917958979,0.082041021,0.917958979,420900,4209,29.6973396,-95.469108,"29.6973396, -95.469108 (4209)"
0.110532639,0.023227873,0.031637966,0.71525831,0.494993993,0.505006007,0.372847417,0.25710853,0.91507177,0.08492823,0.91507177,421000,4210,29.7131327,-95.4654579,"29.7131327, -95.4654579 (4210)"
0.610351301,0.142129257,0.009922231,0.159560204,0.535532314,0.464467686,0.626441405,0.089031912,0.451834862,0.548165138,0.451834862,421101,4211.01,29.722324,-95.469979,"29.722324, -95.469979 (4211.01)"
0.756313131,0.12463925,0.00974026,0.04004329,0.564213564,0.435786436,0.602994228,0.071428571,0.289241623,0.710758377,0.289241623,421102,4211.02,29.7211704,-95.4805702,"29.7211704, -95.4805702 (4211.02)"
0.795408047,0.125937713,0.006365083,0.038645147,0.564446465,0.435553535,0.628097295,0.068424642,0.299125633,0.700874367,0.299125633,421201,4212.01,29.7226822,-95.4883448,"29.7226822, -95.4883448 (4212.01)"
0.895536791,0.065862485,0.005790109,0.018817853,0.562846803,0.437153197,0.588419783,0.068998794,0.153547672,0.846452328,0.153547672,421202,4212.02,29.7181327,-95.4917609,"29.7181327, -95.4917609 (4212.02)"
0.565486059,0.110022607,0.027279578,0.108063301,0.540165787,0.459834213,0.549811605,0.110022607,0.41537595,0.58462405,0.41537595,421300,4213,29.7091212,-95.5012893,"29.7091212, -95.5012893 (4213)"
0.860452289,0.052399338,0.006618864,0.021511307,0.589354661,0.410645339,0.587699945,0.073910645,0.177808728,0.822191272,0.177808728,421401,4214.01,29.714443,-95.492511,"29.714443, -95.492511 (4214.01)"
0.957267442,0.023255814,0.002034884,0.015116279,0.558430233,0.441569767,0.560755814,0.070639535,0.062968516,0.937031484,0.062968516,421402,4214.02,29.7145907,-95.4868557,"29.7145907, -95.4868557 (4214.02)"
0.844602338,0.055695622,0.005959202,0.04950722,0.539766216,0.460233784,0.542745817,0.107036443,0.162285314,0.837714686,0.162285314,421403,4214.03,29.7091209,-95.4888961,"29.7091209, -95.4888961 (4214.03)"
0.581739667,0.190006169,0.014034547,0.128932758,0.529765577,0.470234423,0.57063541,0.118291178,0.552445575,0.447554425,0.552445575,421500,4215,29.7128292,-95.4785161,"29.7128292, -95.4785161 (4215)"
0.813230681,0.040775592,0.007271172,0.082121471,0.53849444,0.46150556,0.528942116,0.095665811,0.20313424,0.79686576,0.20313424,421600,4216,29.7016241,-95.4844529,"29.7016241, -95.4844529 (4216)"
0.34122807,0.033333333,0.010964912,0.490350877,0.484649123,0.515350877,0.407236842,0.20372807,0.62587519,0.37412481,0.62587519,421700,4217,29.6869475,-95.4877251,"29.6869475, -95.4877251 (4217)"
0.194005994,0.231568432,0.028371628,0.454745255,0.466133866,0.533866134,0.500699301,0.176623377,0.744102717,0.255897283,0.744102717,421800,4218,29.6838122,-95.4805173,"29.6838122, -95.4805173 (4218)"
0.0866171,0.018587361,0.012639405,0.840520446,0.468401487,0.531598513,0.303717472,0.228252788,0.843260188,0.156739812,0.843260188,421900,4219,29.6713977,-95.4847512,"29.6713977, -95.4847512 (4219)"
0.12997243,0.040173297,0.018117369,0.757778653,0.477747145,0.522252855,0.371799921,0.219377708,0.868727826,0.131272174,0.868727826,422000,4220,29.6620014,-95.4846575,"29.6620014, -95.4846575 (4220)"
0.428058234,0.15163547,0.017961808,0.356400076,0.48118737,0.51881263,0.427301947,0.192096805,0.599216345,0.400783655,0.599216345,422100,4221,29.6482654,-95.4870792,"29.6482654, -95.4870792 (4221)"
0.227776521,0.718389505,0.014476363,0.029178919,0.451029179,0.548970821,0.456005429,0.1556209,0.390133074,0.609866926,0.390133074,422200,4222,29.6401541,-95.5018992,"29.6401541, -95.5018992 (4222)"
0.285030951,0.570624648,0.020962296,0.028418683,0.478756331,0.521243669,0.492824986,0.148564997,0.40953475,0.59046525,0.40953475,422301,4223.01,29.6496831,-95.504553,"29.6496831, -95.504553 (4223.01)"
0.263404255,0.525106383,0.011914894,0.158297872,0.445106383,0.554893617,0.438723404,0.209787234,0.493276716,0.506723284,0.493276716,422302,4223.02,29.6490268,-95.4971327,"29.6490268, -95.4971327 (4223.02)"
0.330179028,0.491815857,0.011508951,0.115089514,0.461381074,0.538618926,0.419948849,0.140409207,0.556769411,0.443230589,0.556769411,422401,4224.01,29.6613639,-95.504811,"29.6613639, -95.504811 (4224.01)"
0.621336846,0.133849193,0.012018439,0.19904511,0.519920975,0.480079025,0.490615739,0.1284162,0.409953344,0.590046656,0.409953344,422402,4224.02,29.6594845,-95.4968241,"29.6594845, -95.4968241 (4224.02)"
0.409243846,0.19904374,0.020718966,0.311492828,0.488932176,0.511067824,0.443775456,0.162210023,0.636022514,0.363977486,0.636022514,422500,4225,29.6717858,-95.5002871,"29.6717858, -95.5002871 (4225)"
0.476332288,0.108777429,0.014733542,0.37523511,0.482601881,0.517398119,0.442789969,0.156426332,0.492951236,0.507048764,0.492951236,422600,4226,29.6845981,-95.5006737,"29.6845981, -95.5006737 (4226)"
0.694865237,0.095022624,0.010820382,0.168797954,0.510722015,0.489277985,0.46940783,0.149124533,0.286384977,0.713615023,0.286384977,422701,4227.01,29.6973752,-95.4999729,"29.6973752, -95.4999729 (4227.01)"
0.611891246,0.049895429,0.020017927,0.26471467,0.502539588,0.497460412,0.439498058,0.190020914,0.464217557,0.535782443,0.464217557,422702,4227.02,29.698989,-95.5093677,"29.698989, -95.5093677 (4227.02)"
0.510577705,0.138527258,0.016069976,0.284174125,0.47009764,0.52990236,0.500610252,0.124084622,0.331521739,0.668478261,0.331521739,422800,4228,29.6900285,-95.517789,"29.6900285, -95.517789 (4228)"
0.59498707,0.239506664,0.016311916,0.116172668,0.501094092,0.498905908,0.487766063,0.137457728,0.370418424,0.629581576,0.370418424,422900,4229,29.6820045,-95.5298306,"29.6820045, -95.5298306 (4229)"
0.632374867,0.221938232,0.014909478,0.115654952,0.50628328,0.49371672,0.536315229,0.127369542,0.33557047,0.66442953,0.33557047,423000,4230,29.6760958,-95.5215429,"29.6760958, -95.5215429 (4230)"
0.689338817,0.281240114,0.006010756,0.017399557,0.524833913,0.475166087,0.543498893,0.084783296,0.376917945,0.623082055,0.376917945,423100,4231,29.6647245,-95.5494555,"29.6647245, -95.5494555 (4231)"
0.403959171,0.300030931,0.016084132,0.225177853,0.48004949,0.51995051,0.434890195,0.198267863,0.575289575,0.424710425,0.575289575,423201,4232.01,29.6609302,-95.5426618,"29.6609302, -95.5426618 (4232.01)"
0.47045357,0.416225497,0.012734297,0.067248533,0.491629704,0.508370296,0.521104593,0.125625984,0.39157052,0.60842948,0.39157052,423202,4232.02,29.6649415,-95.5332655,"29.6649415, -95.5332655 (4232.02)"
0.289651446,0.286138881,0.016752229,0.356930559,0.466900838,0.533099162,0.398540935,0.186165901,0.571165192,0.428834808,0.571165192,423301,4233.01,29.6704175,-95.5186283,"29.6704175, -95.5186283 (4233.01)"
0.132929924,0.595159086,0.019324614,0.198321296,0.448760492,0.551239508,0.412844037,0.206324419,0.559588821,0.440411179,0.559588821,423302,4233.02,29.6606194,-95.5182529,"29.6606194, -95.5182529 (4233.02)"
0.175625849,0.584125752,0.016883369,0.169415874,0.470017466,0.529982534,0.411993014,0.219871919,0.623436471,0.376563529,0.623436471,423401,4234.01,29.6497861,-95.5163885,"29.6497861, -95.5163885 (4234.01)"
0.212027573,0.541478488,0.011171856,0.037318754,0.472545757,0.527454243,0.449251248,0.198478726,0.676585748,0.323414252,0.676585748,423402,4234.02,29.6485541,-95.5296515,"29.6485541, -95.5296515 (4234.02)"
0.209652309,0.30150493,0.021276596,0.319148936,0.487285937,0.512714063,0.370524131,0.265179035,0.737508328,0.262491672,0.737508328,423500,4235,29.6509447,-95.5411795,"29.6509447, -95.5411795 (4235)"
0.348013198,0.491608091,0.013627887,0.094391049,0.475398078,0.524601922,0.443121503,0.194089801,0.509117433,0.490882567,0.509117433,423600,4236,29.6337489,-95.520956,"29.6337489, -95.520956 (4236)"
0.162984867,0.038267525,0.019655592,0.700991477,0.455905375,0.544094625,0.418855453,0.196208036,0.8258187,0.1741813,0.8258187,430100,4301,29.772477,-95.4721868,"29.772477, -95.4721868 (4301)"
0.185507246,0.022463768,0.019565217,0.68115942,0.47826087,0.52173913,0.452173913,0.241304348,0.829578844,0.170421156,0.829578844,430200,4302,29.7759618,-95.4847742,"29.7759618, -95.4847742 (4302)"
0.04511106,0.010533547,0.016716281,0.867414701,0.482940234,0.517059766,0.295397298,0.251660179,0.956950018,0.043049982,0.956950018,430300,4303,29.7726912,-95.4980795,"29.7726912, -95.4980795 (4303)"
0.04544,0.01472,0.01696,0.8128,0.49216,0.50784,0.2672,0.30624,0.893475366,0.106524634,0.893475366,430400,4304,29.7565146,-95.5154397,"29.7565146, -95.5154397 (4304)"
0.109894408,0.012905749,0.032068831,0.690653109,0.488463043,0.511536957,0.357059054,0.210793899,0.866440294,0.133559706,0.866440294,430500,4305,29.7796842,-95.5198088,"29.7796842, -95.5198088 (4305)"
0.055601431,0.003027801,0.018166804,0.825763832,0.490503716,0.509496284,0.275529865,0.277181393,0.951843818,0.048156182,0.951843818,430600,4306,29.7647646,-95.5317894,"29.7647646, -95.5317894 (4306)"
0.094397077,0.016747868,0.015834348,0.694275274,0.451278928,0.548721072,0.319732034,0.191230207,0.769467664,0.230532336,0.769467664,430700,4307,29.7771319,-95.5388084,"29.7771319, -95.5388084 (4307)"
0.061637534,0.011039558,0.018629255,0.768169273,0.484820607,0.515179393,0.366145354,0.20676173,0.919561934,0.080438066,0.919561934,430800,4308,29.7760694,-95.552943,"29.7760694, -95.552943 (4308)"
0.079896014,0.00797227,0.020103986,0.73882149,0.459445407,0.540554593,0.316291161,0.252512998,0.843118835,0.156881165,0.843118835,430900,4309,29.7578719,-95.5432087,"29.7578719, -95.5432087 (4309)"
0.102309601,0.033594197,0.015651842,0.775911433,0.470318763,0.529681237,0.362473755,0.242985303,0.916371368,0.083628632,0.916371368,431000,4310,29.7479203,-95.5509531,"29.7479203, -95.5509531 (4310)"
0.217983651,0.175900696,0.034816833,0.503481683,0.479261278,0.520738722,0.527399334,0.199515592,0.895951036,0.104048964,0.895951036,431101,4311.01,29.7441598,-95.5356583,"29.7441598, -95.5356583 (4311.01)"
0.181055156,0.189448441,0.028477218,0.498501199,0.46942446,0.53057554,0.583033573,0.153177458,0.888265746,0.111734254,0.888265746,431102,4311.02,29.7414558,-95.5283402,"29.7414558, -95.5283402 (4311.02)"
0.255544603,0.155002464,0.032774766,0.431493346,0.491375062,0.508624938,0.638491868,0.098324298,0.781616482,0.218383518,0.781616482,431201,4312.01,29.740833,-95.5164619,"29.740833, -95.5164619 (4312.01)"
0.192508711,0.116289199,0.023954704,0.522212544,0.514155052,0.485844948,0.595601045,0.135235192,0.818056702,0.181943298,0.818056702,431202,4312.02,29.7438491,-95.5055401,"29.7438491, -95.5055401 (4312.02)"
0.286536758,0.126882197,0.029672276,0.473427812,0.497785651,0.502214349,0.660761736,0.131753764,0.787247088,0.212752912,0.787247088,431301,4313.01,29.7438994,-95.4982249,"29.7438994, -95.4982249 (4313.01)"
0.104861288,0.029269534,0.017816238,0.797912955,0.490710104,0.509289896,0.430898447,0.204632222,0.905866303,0.094133697,0.905866303,431302,4313.02,29.7436541,-95.4903777,"29.7436541, -95.4903777 (4313.02)"
0.230440359,0.064985036,0.028217187,0.582300128,0.485250107,0.514749893,0.646430098,0.151346729,0.876636455,0.123363545,0.876636455,431401,4314.01,29.744466,-95.4839917,"29.744466, -95.4839917 (4314.01)"
0.138672484,0.056092241,0.028669367,0.652228108,0.46151449,0.53848551,0.638205048,0.199127454,0.933261956,0.066738044,0.933261956,431402,4314.02,29.7438971,-95.4798223,"29.7438971, -95.4798223 (4314.02)"
0.114254918,0.023174347,0.022365939,0.753166262,0.436270547,0.563729453,0.467259499,0.241713824,0.898596939,0.101403061,0.898596939,431501,4315.01,29.7557651,-95.4812331,"29.7557651, -95.4812331 (4315.01)"
0.089311438,0.013540766,0.013828868,0.811869778,0.478824546,0.521175454,0.421780467,0.235378853,0.894988946,0.105011054,0.894988946,431502,4315.02,29.7535577,-95.4926186,"29.7535577, -95.4926186 (4315.02)"
0.066825776,0.012231504,0.013424821,0.889319809,0.448090692,0.551909308,0.258949881,0.275357995,0.92532833,0.07467167,0.92532833,431600,4316,29.764816,-95.4842774,"29.764816, -95.4842774 (4316)"
0.081028098,0.019603572,0.016771945,0.837508168,0.481594424,0.518405576,0.255717709,0.317795687,0.91849866,0.08150134,0.91849866,431700,4317,29.7580513,-95.4678532,"29.7580513, -95.4678532 (4317)"
0.105830806,0.025615099,0.020896528,0.640040445,0.499494439,0.500505561,0.510279744,0.179305696,0.840814438,0.159185562,0.840814438,431801,4318.01,29.743985,-95.4725696,"29.743985, -95.4725696 (4318.01)"
0.170500677,0.064140731,0.027334235,0.607848444,0.513396482,0.486603518,0.607036536,0.186738836,0.938629676,0.061370324,0.938629676,431802,4318.02,29.7475745,-95.4622381,"29.7475745, -95.4622381 (4318.02)"
0.16745906,0.079239303,0.020073957,0.590596936,0.496038035,0.503961965,0.657686212,0.147120972,0.875679594,0.124320406,0.875679594,431900,4319,29.7341758,-95.4628741,"29.7341758, -95.4628741 (4319)"
0.261258661,0.123845266,0.026270208,0.45352194,0.525404157,0.474595843,0.582852194,0.186200924,0.886278195,0.113721805,0.886278195,432001,4320.01,29.7346882,-95.4789004,"29.7346882, -95.4789004 (4320.01)"
0.542670046,0.170680186,0.027038445,0.209970427,0.577524292,0.422475708,0.712927757,0.095690748,0.532987172,0.467012828,0.532987172,432002,4320.02,29.7346383,-95.4954397,"29.7346383, -95.4954397 (4320.02)"
0.388405224,0.178472497,0.030668777,0.294222398,0.534230313,0.465769687,0.641076375,0.117530669,0.596945551,0.403054449,0.596945551,432100,4321,29.7336079,-95.5113714,"29.7336079, -95.5113714 (4321)"
0.346524858,0.170170665,0.019045263,0.388325501,0.509275291,0.490724709,0.542418996,0.181301014,0.57771622,0.42228378,0.57771622,432200,4322,29.7329622,-95.5301033,"29.7329622, -95.5301033 (4322)"
0.36988192,0.370035271,0.026683024,0.153504064,0.494249348,0.505750652,0.642079436,0.110565864,0.749081365,0.250918635,0.749081365,432300,4323,29.7325629,-95.5484351,"29.7325629, -95.5484351 (4323)"
0.382840663,0.346250901,0.027217015,0.169430425,0.498377794,0.501622206,0.617880317,0.12851478,0.560800717,0.439199283,0.560800717,432400,4324,29.7235766,-95.548561,"29.7235766, -95.548561 (4324)"
0.525230602,0.221920781,0.017362995,0.190812082,0.504973775,0.495026225,0.55109423,0.135648399,0.529189733,0.470810267,0.529189733,432500,4325,29.7246177,-95.5298924,"29.7246177, -95.5298924 (4325)"
0.287605932,0.206038136,0.019597458,0.446504237,0.513771186,0.486228814,0.501059322,0.166313559,0.682626539,0.317373461,0.682626539,432600,4326,29.7259349,-95.5106411,"29.7259349, -95.5106411 (4326)"
0.879631007,0.047463175,0.006100283,0.056985568,0.652283886,0.347716114,0.67936319,0.053265883,0.166576674,0.833423326,0.166576674,432701,4327.01,29.7276075,-95.494779,"29.7276075, -95.494779 (4327.01)"
0.529846336,0.05644208,0.014775414,0.350177305,0.567671395,0.432328605,0.630910165,0.107269504,0.652511652,0.347488348,0.652511652,432702,4327.02,29.7288757,-95.4781685,"29.7288757, -95.4781685 (4327.02)"
0.509335012,0.263268303,0.019509125,0.123557793,0.526956157,0.473043843,0.564296203,0.118732956,0.527119939,0.472880061,0.527119939,432801,4328.01,29.7178964,-95.5082117,"29.7178964, -95.5082117 (4328.01)"
0.667735043,0.134793447,0.012286325,0.103276353,0.522435897,0.477564103,0.514423077,0.100961538,0.325781474,0.674218526,0.325781474,432802,4328.02,29.7081724,-95.5155106,"29.7081724, -95.5155106 (4328.02)"
0.745120551,0.10619977,0.01119403,0.096440873,0.546785304,0.453214696,0.530998852,0.106773823,0.28128031,0.71871969,0.28128031,432901,4329.01,29.7163167,-95.5279431,"29.7163167, -95.5279431 (4329.01)"
0.552502234,0.138516533,0.012734584,0.13360143,0.533512064,0.466487936,0.528820375,0.141197498,0.439877717,0.560122283,0.439877717,432902,4329.02,29.7107157,-95.5306045,"29.7107157, -95.5306045 (4329.02)"
0.610302352,0.062896603,0.019596865,0.034154535,0.555804405,0.444195595,0.547592385,0.096304591,0.221459227,0.778540773,0.221459227,433001,4330.01,29.7157633,-95.5485575,"29.7157633, -95.5485575 (4330.01)"
0.719283803,0.10393085,0.00617411,0.023255814,0.582424367,0.417575633,0.618645812,0.083762091,0.35562056,0.64437944,0.35562056,433002,4330.02,29.7093048,-95.5420501,"29.7093048, -95.5420501 (4330.02)"
0.458704202,0.155454357,0.015110743,0.023183606,0.500103498,0.499896502,0.480645829,0.117574001,0.207982262,0.792017738,0.207982262,433003,4330.03,29.7083526,-95.5513848,"29.7083526, -95.5513848 (4330.03)"
0.685165422,0.258004269,0.013607257,0.018409819,0.505602988,0.494397012,0.519210245,0.065101387,0.341540905,0.658459095,0.341540905,433100,4331,29.697588,-95.5546223,"29.697588, -95.5546223 (4331)"
0.333333333,0.2342712,0.016217272,0.131887456,0.5,0.5,0.467956233,0.16275889,0.468974119,0.531025881,0.468974119,433201,4332.01,29.6983882,-95.5483849,"29.6983882, -95.5483849 (4332.01)"
0.560885609,0.06849631,0.01199262,0.147370849,0.507380074,0.492619926,0.444649446,0.143219557,0.451992754,0.548007246,0.451992754,433202,4332.02,29.6968042,-95.5412482,"29.6968042, -95.5412482 (4332.02)"
0.394919169,0.064280216,0.014626636,0.329676674,0.501732102,0.498267898,0.401270208,0.194380293,0.54401611,0.45598389,0.54401611,433300,4333,29.6983415,-95.5291351,"29.6983415, -95.5291351 (4333)"
0.569904675,0.222877894,0.014525647,0.106445756,0.527008625,0.472991375,0.533363595,0.142759873,0.419976406,0.580023594,0.419976406,433400,4334,29.6846053,-95.5409273,"29.6846053, -95.5409273 (4334)"
0.776659633,0.185197208,0.004707028,0.024346697,0.52410323,0.47589677,0.595195585,0.063463723,0.198409693,0.801590307,0.198409693,433501,4335.01,29.6810232,-95.5489397,"29.6810232, -95.5489397 (4335.01)"
0.767706577,0.152051714,0.007026419,0.019814503,0.551152333,0.448847667,0.557054525,0.087268128,0.253688262,0.746311738,0.253688262,433502,4335.02,29.6802821,-95.5557018,"29.6802821, -95.5557018 (4335.02)"
0.388184056,0.492899072,0.015148646,0.042794925,0.509373225,0.490626775,0.537776936,0.123650824,0.393488746,0.606511254,0.393488746,433600,4336,29.6702891,-95.5540007,"29.6702891, -95.5540007 (4336)"
0.433417272,0.327803288,0.015849504,0.153162494,0.520959858,0.479040142,0.506295364,0.18026959,0.567814293,0.432185707,0.567814293,440100,4401,29.6433129,-95.5481537,"29.6433129, -95.5481537 (4401)"
0.095671982,0.012528474,0.018223235,0.737471526,0.448747153,0.551252847,0.346810934,0.200455581,0.874774775,0.125225225,0.874774775,450100,4501,29.7772428,-95.5669287,"29.7772428, -95.5669287 (4501)"
0.062807882,0.010057471,0.016420361,0.814655172,0.488505747,0.511494253,0.354474548,0.183292282,0.902743142,0.097256858,0.902743142,450200,4502,29.7792596,-95.5795765,"29.7792596, -95.5795765 (4502)"
0.281748292,0.192055809,0.034168565,0.388952164,0.460279043,0.539720957,0.450882688,0.162300683,0.77492228,0.22507772,0.77492228,450300,4503,29.7775522,-95.5982738,"29.7775522, -95.5982738 (4503)"
0.224516989,0.13568732,0.035087719,0.505662891,0.478791917,0.521208083,0.50344215,0.183655341,0.825470025,0.174529975,0.825470025,450400,4504,29.7787726,-95.6114019,"29.7787726, -95.6114019 (4504)"
0.08432506,0.019721183,0.017681061,0.777286637,0.483849031,0.516150969,0.264535872,0.311118667,0.897088971,0.102911029,0.897088971,450500,4505,29.7786592,-95.6346705,"29.7786592, -95.6346705 (4505)"
0.194431555,0.072853828,0.0225058,0.641067285,0.487935035,0.512064965,0.406728538,0.223201856,0.837495198,0.162504802,0.837495198,450600,4506,29.7709259,-95.6163028,"29.7709259, -95.6163028 (4506)"
0.056028479,0.003095496,0.016560904,0.873858536,0.494195945,0.505804055,0.31357375,0.237114998,0.940839257,0.059160743,0.940839257,450700,4507,29.7667791,-95.5828997,"29.7667791, -95.5828997 (4507)"
0.223963134,0.189400922,0.022580645,0.502304147,0.493548387,0.506451613,0.57281106,0.174193548,0.82079646,0.17920354,0.82079646,450801,4508.01,29.7598221,-95.5680149,"29.7598221, -95.5680149 (4508.01)"
0.334167919,0.242363545,0.020530796,0.343849107,0.499916541,0.500083459,0.510265398,0.13937573,0.669713589,0.330286411,0.669713589,450802,4508.02,29.752496,-95.5652202,"29.752496, -95.5652202 (4508.02)"
0.175020542,0.075595727,0.020953164,0.642152835,0.49096138,0.50903862,0.442481512,0.206655711,0.892042575,0.107957425,0.892042575,450900,4509,29.7420701,-95.5651151,"29.7420701, -95.5651151 (4509)"
0.348725156,0.270026099,0.018871713,0.3019474,0.503914877,0.496085123,0.524593455,0.173057619,0.716452742,0.283547258,0.716452742,451001,4510.01,29.7424131,-95.5775827,"29.7424131, -95.5775827 (4510.01)"
0.291837933,0.455862204,0.026032492,0.182423175,0.470933647,0.529066353,0.589939323,0.10824036,0.71700827,0.28299173,0.71700827,451002,4510.02,29.740848,-95.5854899,"29.740848, -95.5854899 (4510.02)"
0.228628729,0.102281274,0.02055653,0.579593883,0.472298822,0.527701178,0.417147155,0.266733517,0.742100223,0.257899777,0.742100223,451100,4511,29.7560155,-95.5807553,"29.7560155, -95.5807553 (4511)"
0.104672897,0.022056075,0.018317757,0.810841121,0.493084112,0.506915888,0.318130841,0.291962617,0.861070912,0.138929088,0.861070912,451200,4512,29.7548337,-95.5970018,"29.7548337, -95.5970018 (4512)"
0.174538585,0.162040401,0.034587996,0.561546287,0.476093591,0.523906409,0.44819067,0.237610812,0.820483092,0.179516908,0.820483092,451300,4513,29.7445129,-95.5976069,"29.7445129, -95.5976069 (4513)"
0.215615616,0.16996997,0.018918919,0.499399399,0.465465465,0.534534535,0.487987988,0.179279279,0.732976654,0.267023346,0.732976654,451401,4514.01,29.7503672,-95.6123667,"29.7503672, -95.6123667 (4514.01)"
0.304644508,0.318071759,0.028615452,0.298261061,0.460708783,0.539291217,0.569007264,0.162227603,0.660465116,0.339534884,0.660465116,451402,4514.02,29.7420012,-95.6121462,"29.7420012, -95.6121462 (4514.02)"
0.220605023,0.230593607,0.031107306,0.382705479,0.493721461,0.506278539,0.624143836,0.152111872,0.748796499,0.251203501,0.748796499,451403,4514.03,29.7456666,-95.6215296,"29.7456666, -95.6215296 (4514.03)"
0.179189614,0.154996066,0.023800157,0.459480724,0.498819827,0.501180173,0.615263572,0.178796223,0.791944444,0.208055556,0.791944444,451500,4515,29.7632464,-95.6191253,"29.7632464, -95.6191253 (4515)"
0.116717635,0.042813456,0.022765885,0.638124363,0.460924227,0.539075773,0.326877336,0.217465172,0.898317851,0.101682149,0.898317851,451601,4516.01,29.7643611,-95.6336161,"29.7643611, -95.6336161 (4516.01)"
0.185048517,0.093890939,0.034850349,0.464807981,0.494328277,0.505671723,0.491594916,0.190925243,0.863101801,0.136898199,0.863101801,451602,4516.02,29.7449472,-95.6348647,"29.7449472, -95.6348647 (4516.02)"
0.232462577,0.372761961,0.025535662,0.260052832,0.464925154,0.535074846,0.524801878,0.17845612,0.682366456,0.317633544,0.682366456,451700,4517,29.7324585,-95.633194,"29.7324585, -95.633194 (4517)"
0.374894693,0.26095198,0.029696714,0.208298231,0.485467565,0.514532435,0.473041281,0.201137321,0.599820681,0.400179319,0.599820681,451800,4518,29.7188585,-95.6342779,"29.7188585, -95.6342779 (4518)"
0.325597085,0.415733369,0.017406558,0.153285656,0.476049116,0.523950884,0.547024693,0.154500067,0.666869919,0.333130081,0.666869919,451901,4519.01,29.7219545,-95.6091863,"29.7219545, -95.6091863 (4519.01)"
0.114760746,0.070965126,0.01946472,0.341038118,0.49918897,0.50081103,0.427007299,0.210056772,0.886023724,0.113976276,0.886023724,451902,4519.02,29.7225162,-95.5987045,"29.7225162, -95.5987045 (4519.02)"
0.257847534,0.335762332,0.035734305,0.242713004,0.468469731,0.531530269,0.586182735,0.136350897,0.719336747,0.280663253,0.719336747,452000,4520,29.7327027,-95.6073208,"29.7327027, -95.6073208 (4520)"
0.203898901,0.294117647,0.026521591,0.342853905,0.478635385,0.521364615,0.572481016,0.144622011,0.841354724,0.158645276,0.841354724,452100,4521,29.7272058,-95.5806152,"29.7272058, -95.5806152 (4521)"
